Date,Open,High,Low,Close,Adj Close,Volume,Company Name
11-12-2023,42.740002,43.009998,42.139999,42.66,42.377872,19952500,Comscat Corporation
12-12-2023,43.040001,43.139999,42.16,42.669998,42.387802,17533500,Comscat Corporation
13-12-2023,42.73,43.720001,42.240002,43.669998,43.381191,18654900,Comscat Corporation
14-12-2023,44.060001,45,43.93,44.639999,44.344776,29794800,Comscat Corporation
15-12-2023,44.610001,44.82,43.950001,44.48,44.185833,57848900,Comscat Corporation
18-12-2023,44.560001,44.880001,44.32,44.700001,44.404381,17896000,Comscat Corporation
19-12-2023,44.790001,44.91,44.5,44.700001,44.404381,16417600,Comscat Corporation
20-12-2023,44.619999,44.919998,44.200001,44.200001,43.907688,16281100,Comscat Corporation
21-12-2023,44.220001,44.41,43.380001,44.02,43.728878,18079500,Comscat Corporation
22-12-2023,44.130001,44.619999,43.810001,44,43.709007,11893900,Comscat Corporation
26-12-2023,44,44.07,43.5,43.93,43.639473,9624300,Comscat Corporation
27-12-2023,43.900002,44.169998,43.709999,43.990002,43.699078,9253800,Comscat Corporation
28-12-2023,43.970001,44.41,43.889999,44.119999,43.828213,9023400,Comscat Corporation
29-12-2023,44.09,44.139999,43.560001,43.849998,43.559998,13694900,Comscat Corporation
02-01-2024,43.560001,44.040001,43.259998,43.669998,43.669998,16514500,Comscat Corporation
03-01-2024,43.68,43.880001,43.220001,43.310001,43.310001,15442700,Comscat Corporation
04-01-2024,43.27,43.349998,42.490002,42.630001,42.630001,19595600,Comscat Corporation
05-01-2024,42.779999,43.310001,42.73,43.040001,43.040001,12647500,Comscat Corporation
08-01-2024,43.040001,43.82,42.93,43.73,43.73,16124400,Comscat Corporation
09-01-2024,43.200001,43.43,42.799999,43.279999,43.279999,14842100,Comscat Corporation
10-01-2024,43.299999,43.560001,42.98,43.48,43.48,12187000,Comscat Corporation
11-01-2024,43.580002,43.68,42.830002,43.27,43.27,12706400,Comscat Corporation
12-01-2024,43.419998,43.419998,42.860001,42.990002,42.990002,12742400,Comscat Corporation
16-01-2024,42.959999,43.23,42.740002,43.09,43.09,17183200,Comscat Corporation
17-01-2024,42.82,43.060001,42.139999,42.349998,42.349998,18568900,Comscat Corporation
18-01-2024,42.110001,42.630001,42.080002,42.540001,42.540001,19797300,Comscat Corporation
19-01-2024,42.59,43.360001,42.52,43.349998,43.349998,23604800,Comscat Corporation
22-01-2024,43.509998,43.93,43.43,43.619999,43.619999,18082700,Comscat Corporation
23-01-2024,43.740002,44.16,43.43,43.950001,43.950001,15712100,Comscat Corporation
24-01-2024,44.279999,44.330002,43.5,43.799999,43.799999,19446800,Comscat Corporation
25-01-2024,43.700001,46.34,43.57,45.27,45.27,29722100,Comscat Corporation
26-01-2024,45.43,46.32,45.330002,46.259998,46.259998,20084100,Comscat Corporation
29-01-2024,46.080002,46.509998,45.810001,46.110001,46.110001,19263600,Comscat Corporation
30-01-2024,46.400002,46.84,46.009998,46.650002,46.650002,15675800,Comscat Corporation
31-01-2024,46.639999,47.110001,46.380001,46.540001,46.540001,18571100,Comscat Corporation
